Country or Area,Year,Area,Sex,Age,Record Type,Reliability,Source Year,Value,Value Footnotes
China,1982,Rural,Male,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",1984,10971954,"1,6"
China,1982,Rural,Male,61,Census - de facto - complete tabulation,"Final figure, complete",1984,2316434,
China,1982,Rural,Male,62,Census - de facto - complete tabulation,"Final figure, complete",1984,2298850,
China,1982,Rural,Male,63,Census - de facto - complete tabulation,"Final figure, complete",1984,1969718,
China,1982,Rural,Male,64,Census - de facto - complete tabulation,"Final figure, complete",1984,1898762,
China,1982,Rural,Male,65,Census - de facto - complete tabulation,"Final figure, complete",1984,1885044,
China,1982,Rural,Male,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",1984,8231430,"1,6"
China,1982,Rural,Male,66,Census - de facto - complete tabulation,"Final figure, complete",1984,1745515,
China,1982,Rural,Male,67,Census - de facto - complete tabulation,"Final figure, complete",1984,1614773,
China,1982,Rural,Male,68,Census - de facto - complete tabulation,"Final figure, complete",1984,1633479,
China,1982,Rural,Male,69,Census - de facto - complete tabulation,"Final figure, complete",1984,1352619,
China,1982,Rural,Male,70,Census - de facto - complete tabulation,"Final figure, complete",1984,1217980,
China,1982,Rural,Male,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",1984,5213333,"1,6"
China,1982,Rural,Male,71,Census - de facto - complete tabulation,"Final figure, complete",1984,1132820,
China,1982,Rural,Male,72,Census - de facto - complete tabulation,"Final figure, complete",1984,1060085,
China,1982,Rural,Male,73,Census - de facto - complete tabulation,"Final figure, complete",1984,976371,
China,1982,Rural,Male,74,Census - de facto - complete tabulation,"Final figure, complete",1984,826077,
China,1982,Rural,Male,75,Census - de facto - complete tabulation,"Final figure, complete",1984,723763,
China,1982,Rural,Male,75 - 79,Census - de facto - complete tabulation,"Final figure, complete",1984,2836247,"1,6"
China,1982,Rural,Male,76,Census - de facto - complete tabulation,"Final figure, complete",1984,665153,
China,1982,Rural,Male,77,Census - de facto - complete tabulation,"Final figure, complete",1984,552513,
China,1982,Rural,Male,78,Census - de facto - complete tabulation,"Final figure, complete",1984,485714,
China,1982,Rural,Male,79,Census - de facto - complete tabulation,"Final figure, complete",1984,409104,
China,1982,Rural,Male,80,Census - de facto - complete tabulation,"Final figure, complete",1984,337179,
China,1982,Rural,Male,80 - 84,Census - de facto - complete tabulation,"Final figure, complete",1984,1077225,"1,6"
China,1982,Rural,Male,81,Census - de facto - complete tabulation,"Final figure, complete",1984,269916,
China,1982,Rural,Male,82,Census - de facto - complete tabulation,"Final figure, complete",1984,199538,
China,1982,Rural,Male,83,Census - de facto - complete tabulation,"Final figure, complete",1984,146826,
China,1982,Rural,Male,84,Census - de facto - complete tabulation,"Final figure, complete",1984,123766,
China,1982,Rural,Male,85 +,Census - de facto - complete tabulation,"Final figure, complete",1984,328183,
China,1982,Rural,Male,Unknown,Census - de facto - complete tabulation,"Final figure, complete",1984,250,
China,1982,Rural,Female,Total,Census - de facto - complete tabulation,"Final figure, complete",1984,390347998,
China,1982,Rural,Female,0,Census - de facto - complete tabulation,"Final figure, complete",1984,8207663,
China,1982,Rural,Female,1,Census - de facto - complete tabulation,"Final figure, complete",1984,7026525,
China,1982,Rural,Female,1 - 4,Census - de facto - complete tabulation,"Final figure, complete",1984,29918909,"1,6"
China,1982,Rural,Female,2,Census - de facto - complete tabulation,"Final figure, complete",1984,7369947,
China,1982,Rural,Female,3,Census - de facto - complete tabulation,"Final figure, complete",1984,7973354,
China,1982,Rural,Female,4,Census - de facto - complete tabulation,"Final figure, complete",1984,7549083,
China,1982,Rural,Female,5,Census - de facto - complete tabulation,"Final figure, complete",1984,7955068,
China,1982,Rural,Female,5 - 9,Census - de facto - complete tabulation,"Final figure, complete",1984,45463807,"1,6"
China,1982,Rural,Female,6,Census - de facto - complete tabulation,"Final figure, complete",1984,8368810,
China,1982,Rural,Female,7,Census - de facto - complete tabulation,"Final figure, complete",1984,8969612,
China,1982,Rural,Female,8,Census - de facto - complete tabulation,"Final figure, complete",1984,9929893,
China,1982,Rural,Female,9,Census - de facto - complete tabulation,"Final figure, complete",1984,10240424,
China,1982,Rural,Female,10,Census - de facto - complete tabulation,"Final figure, complete",1984,10226845,
China,1982,Rural,Female,10 - 14,Census - de facto - complete tabulation,"Final figure, complete",1984,53203494,"1,6"
China,1982,Rural,Female,11,Census - de facto - complete tabulation,"Final figure, complete",1984,11069552,
China,1982,Rural,Female,12,Census - de facto - complete tabulation,"Final figure, complete",1984,10706763,
China,1982,Rural,Female,13,Census - de facto - complete tabulation,"Final figure, complete",1984,11351240,
China,1982,Rural,Female,14,Census - de facto - complete tabulation,"Final figure, complete",1984,9849094,
China,1982,Rural,Female,15,Census - de facto - complete tabulation,"Final figure, complete",1984,9284509,
China,1982,Rural,Female,15 - 19,Census - de facto - complete tabulation,"Final figure, complete",1984,49539930,"1,6"
China,1982,Rural,Female,16,Census - de facto - complete tabulation,"Final figure, complete",1984,10372158,
China,1982,Rural,Female,17,Census - de facto - complete tabulation,"Final figure, complete",1984,9589211,
China,1982,Rural,Female,18,Census - de facto - complete tabulation,"Final figure, complete",1984,9612768,
China,1982,Rural,Female,19,Census - de facto - complete tabulation,"Final figure, complete",1984,10681284,
China,1982,Rural,Female,20,Census - de facto - complete tabulation,"Final figure, complete",1984,6249906,
China,1982,Rural,Female,20 - 24,Census - de facto - complete tabulation,"Final figure, complete",1984,27131418,"1,6"
China,1982,Rural,Female,21,Census - de facto - complete tabulation,"Final figure, complete",1984,3808925,
China,1982,Rural,Female,22,Census - de facto - complete tabulation,"Final figure, complete",1984,5042654,
China,1982,Rural,Female,23,Census - de facto - complete tabulation,"Final figure, complete",1984,5068947,
China,1982,Rural,Female,24,Census - de facto - complete tabulation,"Final figure, complete",1984,6960986,
China,1982,Rural,Female,25,Census - de facto - complete tabulation,"Final figure, complete",1984,6879679,
China,1982,Rural,Female,25 - 29,Census - de facto - complete tabulation,"Final figure, complete",1984,34130130,"1,6"
China,1982,Rural,Female,26,Census - de facto - complete tabulation,"Final figure, complete",1984,6550618,
China,1982,Rural,Female,27,Census - de facto - complete tabulation,"Final figure, complete",1984,7231333,
China,1982,Rural,Female,28,Census - de facto - complete tabulation,"Final figure, complete",1984,6893038,
China,1982,Rural,Female,29,Census - de facto - complete tabulation,"Final figure, complete",1984,6575462,
China,1982,Rural,Female,30,Census - de facto - complete tabulation,"Final figure, complete",1984,6582465,
China,1982,Rural,Female,30 - 34,Census - de facto - complete tabulation,"Final figure, complete",1984,27228975,"1,6"
China,1982,Rural,Female,31,Census - de facto - complete tabulation,"Final figure, complete",1984,5462903,
China,1982,Rural,Female,32,Census - de facto - complete tabulation,"Final figure, complete",1984,5617090,
China,1982,Rural,Female,33,Census - de facto - complete tabulation,"Final figure, complete",1984,4892216,
China,1982,Rural,Female,34,Census - de facto - complete tabulation,"Final figure, complete",1984,4674301,
China,1982,Rural,Female,35,Census - de facto - complete tabulation,"Final figure, complete",1984,4620758,
China,1982,Rural,Female,35 - 39,Census - de facto - complete tabulation,"Final figure, complete",1984,20020871,"1,6"
China,1982,Rural,Female,36,Census - de facto - complete tabulation,"Final figure, complete",1984,4230062,
China,1982,Rural,Female,37,Census - de facto - complete tabulation,"Final figure, complete",1984,3915816,
China,1982,Rural,Female,38,Census - de facto - complete tabulation,"Final figure, complete",1984,3767521,
China,1982,Rural,Female,39,Census - de facto - complete tabulation,"Final figure, complete",1984,3486714,
China,1982,Rural,Female,40,Census - de facto - complete tabulation,"Final figure, complete",1984,3615978,
China,1982,Rural,Female,40 - 44,Census - de facto - complete tabulation,"Final figure, complete",1984,17000396,"1,6"
China,1982,Rural,Female,41,Census - de facto - complete tabulation,"Final figure, complete",1984,3531967,
China,1982,Rural,Female,42,Census - de facto - complete tabulation,"Final figure, complete",1984,3271249,
China,1982,Rural,Female,43,Census - de facto - complete tabulation,"Final figure, complete",1984,3262010,
China,1982,Rural,Female,44,Census - de facto - complete tabulation,"Final figure, complete",1984,3319192,
China,1982,Rural,Female,45,Census - de facto - complete tabulation,"Final figure, complete",1984,3375965,
China,1982,Rural,Female,45 - 49,Census - de facto - complete tabulation,"Final figure, complete",1984,16926302,"1,6"
China,1982,Rural,Female,46,Census - de facto - complete tabulation,"Final figure, complete",1984,3422317,
China,1982,Rural,Female,47,Census - de facto - complete tabulation,"Final figure, complete",1984,3319698,
China,1982,Rural,Female,48,Census - de facto - complete tabulation,"Final figure, complete",1984,3402695,
China,1982,Rural,Female,49,Census - de facto - complete tabulation,"Final figure, complete",1984,3405627,
China,1982,Rural,Female,50,Census - de facto - complete tabulation,"Final figure, complete",1984,3147329,
China,1982,Rural,Female,50 - 54,Census - de facto - complete tabulation,"Final figure, complete",1984,15078970,"1,6"
China,1982,Rural,Female,51,Census - de facto - complete tabulation,"Final figure, complete",1984,2957914,
China,1982,Rural,Female,52,Census - de facto - complete tabulation,"Final figure, complete",1984,3097158,
China,1982,Rural,Female,53,Census - de facto - complete tabulation,"Final figure, complete",1984,2904052,
China,1982,Rural,Female,54,Census - de facto - complete tabulation,"Final figure, complete",1984,2972517,
China,1982,Rural,Female,55,Census - de facto - complete tabulation,"Final figure, complete",1984,2688596,
China,1982,Rural,Female,55 - 59,Census - de facto - complete tabulation,"Final figure, complete",1984,13177965,"1,6"
China,1982,Rural,Female,56,Census - de facto - complete tabulation,"Final figure, complete",1984,2652904,
China,1982,Rural,Female,57,Census - de facto - complete tabulation,"Final figure, complete",1984,2745371,
China,1982,Rural,Female,58,Census - de facto - complete tabulation,"Final figure, complete",1984,2687643,
China,1982,Rural,Female,59,Census - de facto - complete tabulation,"Final figure, complete",1984,2403451,
China,1982,Rural,Female,60,Census - de facto - complete tabulation,"Final figure, complete",1984,2454321,
China,1982,Rural,Female,60 - 64,Census - de facto - complete tabulation,"Final figure, complete",1984,11098608,"1,6"
China,1982,Rural,Female,61,Census - de facto - complete tabulation,"Final figure, complete",1984,2303331,
China,1982,Rural,Female,62,Census - de facto - complete tabulation,"Final figure, complete",1984,2321131,
China,1982,Rural,Female,63,Census - de facto - complete tabulation,"Final figure, complete",1984,2042028,
China,1982,Rural,Female,64,Census - de facto - complete tabulation,"Final figure, complete",1984,1977797,
China,1982,Rural,Female,65,Census - de facto - complete tabulation,"Final figure, complete",1984,2035182,
China,1982,Rural,Female,65 - 69,Census - de facto - complete tabulation,"Final figure, complete",1984,9066524,"1,6"
China,1982,Rural,Female,66,Census - de facto - complete tabulation,"Final figure, complete",1984,1901117,
China,1982,Rural,Female,67,Census - de facto - complete tabulation,"Final figure, complete",1984,1770045,
China,1982,Rural,Female,68,Census - de facto - complete tabulation,"Final figure, complete",1984,1818145,
China,1982,Rural,Female,69,Census - de facto - complete tabulation,"Final figure, complete",1984,1542035,
China,1982,Rural,Female,70,Census - de facto - complete tabulation,"Final figure, complete",1984,1413705,
China,1982,Rural,Female,70 - 74,Census - de facto - complete tabulation,"Final figure, complete",1984,6429606,"1,6"
China,1982,Rural,Female,71,Census - de facto - complete tabulation,"Final figure, complete",1984,1345449,
China,1982,Rural,Female,72,Census - de facto - complete tabulation,"Final figure, complete",1984,1315038,
China,1982,Rural,Female,73,Census - de facto - complete tabulation,"Final figure, complete",1984,1261186,
